-- ID: 00C4DBBC FW: 1.7.9.4 -- 11191308
9224,7824,-6256,11664
101,7696,-5856,11264
100,8736,-5712,12800
100,7872,-6240,12912
101,7296,-6464,12928
100,7008,-6768,12752
100,7376,-6848,12064
101,7264,-7472,12416
100,6336,-7840,12256
100,7040,-8304,12368
101,4992,-7488,12544
100,3232,-7760,12688
100,1872,-8032,14176
101,1232,-8176,14496
100,752,-8848,13504
100,896,-8928,13648
99,624,-8512,13712
100,480,-8224,14336
101,336,-7488,14432
100,352,-7360,14112
100,368,-6144,14432
101,816,-6128,13200
100,-2224,-4080,15264
98,496,-3584,13616
101,-3648,-5808,10128
100,-544,-5312,11984
100,1200,-6048,13760
101,1792,-5904,12848
100,-14992,-1248,14832
100,-8128,-2880,15408
187,-3680,-4912,16160
100,-3536,-3456,17360
100,-2832,-3632,17232
101,-2992,-3360,17040
98,-2752,-3424,16448
100,-2368,-3680,15968
101,-2560,-3456,15808
100,-2528,-3696,15520
100,-2384,-4016,15376
101,-2512,-4176,14688
100,-2400,-4224,15232
101,-2720,-3936,15856
98,-2896,-3728,15664
100,-2736,-3696,15424
101,-2768,-3440,15488
100,-2832,-3520,15712
100,-2720,-3472,15648
101,-2832,-3664,15536
100,-2816,-3680,15504
100,-2864,-3616,15504
99,-2912,-3568,15536
100,-2912,-3600,15488
100,-2816,-3552,15456
101,-2800,-3632,15424
100,-2800,-3520,15440
100,-2800,-3664,15440
101,-2752,-3680,15472
100,-2800,-3776,15472
100,-2704,-3760,15440
101,-2720,-3744,15344
188,-2864,-3728,15424
101,-2784,-3808,15328
98,-3584,-3424,15152
100,-3168,-3760,15232
101,-2960,-3776,15248
100,-2896,-3824,15344
100,-2800,-3792,15376
101,-2800,-3760,15440
100,-2816,-3696,15424
100,-2832,-3808,15424
101,-2864,-3792,15408
100,-2800,-3744,15424
100,-2816,-3760,15424
101,-2832,-3744,15200
98,-2576,-3872,15408
100,-2688,-3856,15328
101,-2672,-3920,15360
100,-2784,-3824,15568
100,-2912,-3664,15488
101,-2624,-3680,15792
100,-4320,-3440,14880
100,-3200,-3312,15600
99,-3600,-3120,17312
100,-3136,-3360,16288
100,-2912,-3408,15888
101,-2800,-3568,15616
100,-2768,-3648,15408
101,-2704,-3696,15520
100,-2576,-3776,15648
100,-2720,-3808,15568
195,-2624,-3936,15360
98,-2976,-3856,15216
100,-2944,-3872,15376
101,-3104,-3936,15392
100,-3136,-4016,15872
101,-2112,-3344,14080
100,-2480,-3936,13760
100,-2624,-4480,14736
101,-2576,-4992,16528
100,-1328,-6544,16256
100,8992,-224,3120
99,4000,-2656,9392
100,1968,-3984,12176
100,1440,-5840,13008
101,480,-6656,12096
98,1904,-7360,15520
100,3408,-8800,14544
101,5264,-8832,14144
100,6528,-7696,13184
100,7904,-6160,11776
101,9360,-5168,9488
100,10832,-6144,9792
100,12000,-5216,9712
99,12944,-3136,10528
100,11600,-2688,11376
100,15600,176,7888
101,14112,1808,5840
98,14400,48,6080
100,14144,-1184,7840
101,14384,-1616,7776
186,12880,-272,7712
100,11088,-112,9904
101,10704,-736,11904
100,10224,-960,12912
101,9056,-976,13168
100,8336,-1776,13152
98,7856,-2944,14048
101,6704,-4784,15360
100,6400,-5696,14224
100,6544,-5360,14464
101,5024,-7104,15088
100,4944,-5840,13376
100,5456,-4400,14240
101,5616,-5168,15200
98,4128,-5360,15200
100,4448,-6400,15552
101,4496,-5648,14016
100,5408,-4880,13664
100,5568,-4848,13744
101,5920,-4720,14096
100,6224,-4160,13568
100,5952,-4208,14000
99,6160,-4672,14992
100,6160,-4928,13776
100,6112,-5040,14032
101,6112,-5760,13856
98,5232,-5184,14048
100,4832,-6048,14608
101,4896,-6368,14240
100,4256,-5120,14368
199,4336,-5776,14688
100,5424,-5968,14688
101,5744,-4448,13712
100,6768,-3936,13552
100,6496,-4288,14032
101,5776,-4784,14144
100,5232,-5040,14640
100,5568,-5040,15568
101,4848,-5648,15568
100,5264,-4880,15280
100,6640,-4096,13808
101,6736,-5632,14528
100,5184,-7312,14272
98,4768,-6672,14000
101,5824,-6080,13248
100,6080,-5952,12592
100,6080,-5440,13616
101,6448,-5456,13616
100,7712,-4176,14880
100,5840,-4752,15376
101,4800,-4656,14480
98,5200,-3760,12640
100,6096,-4400,13488
99,6096,-4400,13488
100,6736,-5008,12720
100,5536,-5296,13456
99,4896,-5184,14080
100,4176,-5504,14400
100,3760,-5712,13856
99,5440,-5840,15184
186,5456,-3776,14656
100,5696,-4912,15136
101,4448,-5296,14816
100,5376,-4304,13264
101,7232,-4464,13600
100,6864,-4832,13712
98,7424,-4384,14672
101,6416,-4688,14128
100,6256,-4944,12944
100,7648,-4944,13392
101,6784,-4128,13568
100,7760,-4544,14560
100,5952,-5872,14752
101,6976,-5248,14384
98,6464,-4560,13840
100,6304,-4096,13600
101,7184,-3920,13728
100,7856,-3520,13424
100,8096,-3088,12832
101,9008,-2912,13488
100,8832,-3600,13488
100,9296,-4736,12864
99,10592,-4960,11760
100,10848,-3744,11680
100,9504,-2672,11776
101,9680,-3440,12688
98,9856,-2864,12320
100,10560,-1792,12240
99,10048,-2160,13056
100,9024,-2144,13824
193,8592,-2496,13232
98,8992,-2336,13040
100,10160,-1920,13136
101,9968,-1440,12624
100,9888,-2864,12672
98,9680,-2656,11552
101,9280,-2624,11168
100,8176,-3280,12592
100,7280,-4704,14112
99,6688,-5232,14080
100,7520,-5632,12880
100,6752,-4720,8288
101,10176,-2128,12816
98,12064,-6736,16672
100,8368,-7440,16096
101,8000,-5056,12432
100,9440,-5216,12640
100,6080,-5888,13488
101,5632,-6464,16144
100,4272,-6784,13968
100,5840,-6800,11200
101,7760,-3536,10592
100,8800,-3712,13216
101,6496,-4912,14464
100,6832,-4976,14096
100,6400,-3456,12240
101,7584,-4464,13776
100,8960,-5184,12112
100,8704,-5376,12480
101,7664,-5104,14000
186,8640,-4912,12720
100,8208,-4144,12896
101,7376,-3712,12912
100,8048,-4304,13344
100,7376,-4624,13952
101,6384,-3664,12320
100,9872,-3568,14560
100,9888,-3552,13248
99,9136,-3808,12256
100,8528,-4288,13760
100,7136,-4736,12512
99,8224,-4304,11264
100,8656,-3024,11968
100,8144,-3520,13168
101,7792,-4672,13776
100,7520,-5024,14400
101,5760,-4432,13216
100,8656,-4784,13760
100,9232,-4432,12832
101,8032,-6064,12960
100,8928,-5088,12848
100,7328,-4384,10320
101,8192,-2800,12000
100,5520,-3264,13856
100,6272,-4528,14736
101,6704,-4816,14544
100,5840,-4400,13232
100,7808,-4608,15104
101,7808,-5120,14464
98,7456,-6048,13520
186,6944,-4480,12864
101,6592,-5200,11952
100,7408,-3696,12432
100,7456,-4544,13424
101,6800,-5216,12896
100,6752,-5056,13584
101,5408,-4624,13536
100,5616,-3808,12448
100,6016,-5584,14560
101,6864,-6496,15808
100,6784,-6720,14944
100,6240,-4592,14240
101,5824,-4880,13264
100,3680,-5712,13200
100,4304,-5168,14656
101,3024,-5456,15456
98,2144,-6368,15712
100,1776,-6096,15056
101,1984,-6544,15360
100,1088,-6160,14480
100,848,-6208,14720
101,768,-6736,14864
100,400,-6464,14928
100,512,-6448,14784
99,496,-6304,14896
100,784,-6400,14784
100,848,-6448,14752
101,912,-6416,14832
100,944,-6400,14736
101,976,-6384,14752
184,1104,-6512,14720
100,1008,-6432,14720
99,1056,-6512,14688
100,1104,-6576,14720
100,1056,-6464,14736
101,976,-6320,14736
98,1040,-6576,14896
100,1136,-6432,14672
101,1184,-6400,14608
100,1248,-6464,14656
98,1216,-6352,14656
101,1216,-6256,14800
100,1200,-6336,14992
100,1152,-6240,14864
99,1248,-6336,14960
100,1248,-6320,14768
100,1344,-6048,15024
101,1728,-6384,15024
98,1936,-6256,14880
100,2064,-6160,14944
101,2320,-6176,14848
100,2592,-6080,14768
98,3152,-6064,14592
101,3344,-5968,14432
100,3616,-6128,14352
100,3840,-6000,14304
99,3984,-6032,14448
100,4144,-6048,14464
100,4336,-6016,14128
101,4400,-6128,14128
180,4448,-5936,14208
100,4384,-5936,14256
101,4192,-5760,14336
100,4208,-5776,14720
100,4080,-5728,14672
101,4000,-5536,14752
100,4128,-6064,14848
100,3856,-5712,14784
101,3968,-5376,14848
98,4032,-5312,15056
100,3952,-5408,15056
101,3664,-4656,15040
100,3872,-4272,15360
100,3792,-4256,15392
101,3776,-4128,15248
100,3952,-4304,15312
101,4016,-4336,15440
98,3984,-4224,15296
100,3840,-4144,15136
101,3840,-4224,15168
100,3792,-4128,15248
100,3792,-4064,15152
101,3920,-5168,16048
100,3728,-4448,15568
100,4112,-4272,15088
99,3760,-4176,15088
100,3888,-4128,15344
100,4016,-3936,15200
101,4048,-3856,14960
100,4160,-3904,15056
186,4176,-3888,15104
101,4496,-4080,14528
100,4496,-4432,14592
100,4784,-4240,14512
101,4576,-4608,14928
100,4224,-4704,14960
101,4144,-4800,14816
100,3808,-4816,14800
100,3520,-4912,14512
101,3056,-5168,14576
100,2496,-5584,15088
100,1856,-5792,15040
101,1392,-6176,15248
100,1088,-6288,15216
100,560,-6128,14832
101,240,-6016,14720
98,32,-6096,14736
100,-144,-6496,15056
101,-208,-6592,15024
100,-32,-6944,14912
98,-336,-6560,14688
101,-224,-6544,14912
100,-160,-6560,14992
100,-224,-6656,14944
101,-176,-6576,14736
100,-64,-6384,14704
100,64,-5872,14192
99,16,-6032,15360
100,-96,-6400,15712
100,-336,-6576,15168
183,-336,-5600,14864
100,176,-5888,14720
100,352,-6736,15040
101,208,-6832,14768
98,16,-6032,14992
100,-16,-5488,14864
101,-176,-5952,14768
100,-432,-6256,14832
98,-752,-6000,15024
101,-1360,-5440,15632
98,-944,-7840,14400
100,-1968,-5936,14864
99,-1200,-6528,14288
100,-992,-6768,14272
100,-1136,-7840,14784
99,-1504,-7168,14112
100,-1072,-8080,13760
100,-1120,-9360,12912
99,-1648,-8576,14352
100,-1152,-7760,13520
100,-1248,-7936,13344
101,-1456,-7296,13552
100,-1408,-7472,14208
101,-1152,-7440,14432
100,-992,-6352,14064
100,-880,-7168,14400
101,-1408,-6752,13552
100,-2064,-7600,13808
100,-2768,-8192,12896
101,-1904,-10816,13808
192,-1552,-9152,13008
101,-1328,-8496,13920
98,-1552,-6544,13792
100,-768,-6592,14576
101,-1152,-5904,14784
100,-784,-6512,14528
98,-880,-6784,14752
101,-720,-6384,14576
100,-1168,-6272,14656
100,-3136,-4912,15152
99,-1296,-5216,15008
100,-880,-4672,14960
100,-480,-5280,14992
101,-368,-5632,15360
100,208,-5856,15264
100,368,-5936,14976
101,384,-5776,14992
100,384,-5920,15008
98,624,-5488,15360
101,944,-5200,15024
100,1312,-5408,16112
100,1280,-5456,16272
101,2176,-5616,15328
100,2608,-4624,14512
100,3600,-4272,14304
101,4128,-4512,14240
98,4336,-4800,14192
100,5040,-5136,14736
101,5200,-5392,14848
100,5264,-5648,14768
184,5856,-5520,14592
101,6160,-5152,14192
100,6784,-4624,13104
101,7744,-4848,12928
100,9216,-4720,12304
100,10592,-4208,12016
101,8320,-3856,12976
100,7712,-3360,14080
100,7920,-4064,14288
101,8176,-4160,13952
100,8448,-3120,10944
100,9680,-4016,13616
101,7696,-4032,13472
100,8464,-4960,14448
100,7664,-5536,13840
101,7968,-5088,12080
100,11456,-2720,12112
98,10320,-3664,12800
101,9184,-4384,13712
100,8944,-4560,13952
100,9232,-3792,12832
101,9680,-3520,11584
100,9248,-3280,10432
101,10432,-4480,12544
100,8832,-3696,11984
98,9504,-3536,12640
101,9152,-3520,13552
100,8240,-4704,12960
100,7536,-4432,12336
101,7120,-3632,12960
186,7648,-3664,13568
100,9440,-3328,13360
101,7200,-4368,14416
100,8320,-4384,13200
100,10432,-3744,14544
101,11696,-4976,9328
100,11264,-4128,10256
98,10816,-4288,11232
101,8032,-4528,12336
100,6416,-5760,11840
100,7696,-5632,13296
99,7440,-2240,11632
100,5424,-4928,12832
100,2800,-6208,15536
101,2080,-7136,15376
98,560,-7648,15696
100,464,-7600,15472
101,320,-7920,15520
100,-32,-7136,15056
98,112,-6336,14512
101,496,-6912,14640
100,864,-6896,13936
100,1184,-7312,14288
99,1312,-7280,15680
100,1680,-7312,14496
100,1312,-7200,13872
101,1008,-6720,13952
100,720,-6512,14352
101,544,-7040,14816
100,208,-7184,14960
186,-48,-5952,14304
99,-192,-5424,14976
100,0,-6224,15008
100,-432,-6384,14560
101,-368,-6416,14768
98,-432,-6496,14208
100,-400,-6640,14640
101,-224,-6592,14560
100,-192,-6592,15744
98,224,-7168,15776
101,1392,-6944,14704
100,3184,-6528,13872
100,5200,-6656,13056
99,6112,-6016,12224
100,6704,-5296,11920
100,6688,-5840,12176
101,7152,-5856,12064
100,6304,-6480,12896
100,5488,-5696,13488
101,5424,-5520,12096
100,1936,-7680,14432
98,688,-6240,9088
101,1440,-4704,14400
