-- ID: 00C4DBBC FW: 1.7.9.4 -- 13056225
9212,8880,-1968,13072
101,9232,-1344,11616
100,10000,-2048,12304
98,9760,-3296,13056
101,9232,-3424,12960
100,9456,-3248,12704
100,9744,-3232,12592
99,9824,-3264,12336
100,9824,-3104,12384
100,9840,-3296,11904
101,10336,-3136,12176
98,10240,-2720,11856
100,10912,-2688,12240
101,10544,-2448,11904
100,10432,-2560,11888
98,10608,-2448,11744
101,10608,-2448,11744
100,10608,-2432,11744
100,10608,-2432,11840
99,10480,-2624,12048
100,10416,-2720,12176
100,10368,-2640,12016
101,10320,-2784,12144
98,10400,-2784,12112
100,10368,-2864,12080
101,10320,-2720,12112
100,10336,-2944,12192
98,10352,-2928,12192
101,10240,-2880,12224
100,10352,-2720,12064
186,10368,-2864,12224
101,10304,-2944,12080
100,10288,-2832,11984
98,10400,-2944,12064
101,10224,-2816,12144
100,10160,-2976,12320
100,10480,-2896,12064
99,10448,-2768,11936
100,10208,-2768,11888
98,10464,-2784,11888
101,10256,-2784,11840
100,10144,-2720,11840
100,10224,-2896,12048
99,10448,-2912,11808
100,10352,-3040,11952
98,9856,-2272,11856
101,9872,-2720,12320
100,10192,-3504,12384
100,9920,-3616,12192
99,9888,-3968,12416
100,10016,-4240,12176
98,10032,-4176,12000
101,9904,-4256,12032
98,9936,-4256,12064
100,9600,-4144,12400
99,9552,-4096,12240
100,9760,-4624,12352
100,9888,-4944,12192
99,9680,-4864,11920
100,9712,-5024,11792
186,10176,-5280,11760
99,10240,-5120,11424
100,10320,-5152,11472
101,10288,-4944,11280
100,10192,-4816,11136
100,10352,-4816,11296
101,10352,-4864,11264
100,10192,-4896,11408
98,10160,-4832,11456
101,10176,-4512,11136
100,10496,-4960,11456
100,10592,-5008,11152
101,10144,-4288,11088
100,10496,-4592,11168
100,10480,-4832,10816
101,11456,-5456,12528
98,11120,-5280,11712
100,10864,-5312,11488
101,10592,-5056,11200
100,10592,-5136,11056
100,10720,-5232,10944
101,10816,-5312,10928
100,11008,-5440,10320
100,11168,-5632,10176
99,11280,-6144,10592
100,11120,-5824,10464
100,11152,-5584,10384
99,11232,-5680,10464
100,11232,-5632,10496
100,11136,-5632,10544
193,11072,-5392,10560
98,11072,-5600,10672
101,11056,-5616,10832
100,11024,-5520,10736
100,11168,-5936,10752
99,11152,-5808,10640
100,11120,-5712,10560
100,11088,-5472,10432
101,11056,-5392,10512
98,10912,-5424,10624
100,10976,-5664,10672
101,10704,-5568,10944
100,10400,-5648,11632
98,10064,-4976,11936
101,11168,-4560,11488
100,10992,-4112,10896
100,10704,-4064,10864
99,10736,-6112,12224
100,9552,-7088,12688
100,7952,-7632,12528
101,7920,-7536,12320
98,8000,-6272,11984
100,8528,-5760,11616
101,8624,-5024,12048
100,9936,-4512,11296
98,10144,-5440,11472
101,9168,-5824,12192
100,8624,-5344,11808
100,7904,-5824,11856
99,6928,-5728,12816
186,5136,-6016,14224
101,4672,-6272,14240
100,4576,-6352,14176
100,4384,-5936,14352
101,4128,-5408,14720
100,4096,-5376,14816
100,4032,-5264,14864
101,4000,-5376,14800
100,3984,-5456,14704
100,3952,-5520,14688
101,4016,-5520,14736
100,4048,-5520,14640
100,4064,-5616,14720
101,4064,-5664,14704
98,4112,-5712,14672
100,4160,-5776,14528
101,4112,-5632,14592
100,4080,-5504,14624
100,4080,-5600,14672
101,4096,-5776,14752
100,4288,-6048,14928
101,4304,-6080,14768
98,4320,-5728,14560
100,4608,-5824,14384
101,5504,-5456,14032
100,4832,-5568,14352
100,4672,-5776,14544
101,4800,-5760,14496
100,4896,-5856,14416
100,5008,-5872,14272
185,4960,-5888,14224
100,4976,-5872,14352
100,4992,-5824,14304
101,4976,-5792,14272
100,5008,-5888,14208
100,5104,-5968,14224
101,5136,-5968,14144
100,4784,-5952,14384
100,4912,-5952,14336
101,4992,-6032,14096
100,4992,-5952,14208
100,4896,-5632,14192
101,5088,-5696,14336
100,5120,-5792,14352
101,5088,-5680,14288
100,5056,-5632,14416
100,5232,-5744,14848
101,5408,-5696,14368
100,5488,-5696,14144
100,5632,-5696,14192
101,5568,-5712,14064
100,5776,-5824,14160
100,5840,-5776,13920
101,5760,-5904,13888
100,5760,-5856,13824
100,5728,-5936,13904
101,5824,-5936,13952
98,5808,-5920,13936
100,5888,-5984,13904
101,5856,-5840,13936
186,5648,-5632,13904
98,5648,-5392,14000
101,5552,-5536,14208
100,5680,-5632,14144
100,5776,-5744,14160
99,5872,-5696,14176
100,5856,-5712,14064
98,5824,-5616,14064
101,5440,-5456,14800
100,5536,-5520,14624
101,5600,-5488,14448
98,5648,-5536,14304
100,5648,-5552,14144
101,5728,-5584,14160
100,5760,-5632,14160
98,5744,-5600,14096
101,5728,-5616,14176
100,5728,-5584,14176
100,5712,-5568,14080
99,5776,-5600,14096
100,5840,-5536,14096
100,5792,-5536,14096
101,5744,-5552,14160
98,5712,-5472,14160
100,5744,-5552,14176
101,5760,-5520,14160
100,5760,-5568,14144
98,5712,-5520,14128
101,5744,-5440,14144
100,5760,-5504,14128
190,5712,-5568,14176
101,5792,-5600,14160
100,5760,-5568,14160
100,5840,-5504,14160
101,5712,-5488,14192
100,5648,-5488,14224
101,5744,-5424,14208
100,5760,-5440,14160
100,5616,-5408,14192
101,5712,-5392,14208
100,5680,-5456,14192
100,5680,-5456,14208
101,5712,-5408,14176
100,5664,-5408,14112
100,5648,-5488,14160
101,5664,-5504,14144
100,5744,-5488,14128
100,5792,-5440,14160
101,5760,-5440,14080
100,5728,-5408,14128
100,5760,-5376,14128
101,5728,-5360,14128
100,5696,-5392,14160
101,5760,-5456,14112
98,5712,-5472,14144
100,5696,-5504,14192
101,5648,-5536,14176
100,5680,-5424,14208
100,5696,-5376,14144
101,5776,-5328,14112
186,5712,-5408,14208
100,5648,-5216,14320
99,5904,-5488,14192
100,6048,-5520,13840
100,6384,-5648,13696
101,6400,-5536,13776
98,6448,-5440,13904
100,6640,-5376,13920
101,6640,-5376,13792
100,6560,-5360,13792
98,6768,-5360,13792
101,6816,-5392,13696
100,6848,-5472,13456
100,6656,-5504,13424
99,6640,-5520,13568
100,6864,-5488,13536
100,6704,-5520,13664
101,6768,-5488,13680
98,6816,-5504,13616
100,6800,-5504,13584
101,6864,-5520,13632
100,6864,-5520,13664
98,6848,-5504,13600
101,6896,-5488,13568
100,6864,-5520,13600
100,7008,-5440,13632
99,6960,-5408,13616
100,6992,-5424,13616
98,6992,-5520,13648
101,6896,-5376,13680
186,7024,-5424,13664
100,6960,-5360,13680
101,6944,-5264,13568
100,7056,-5360,13552
101,7008,-5328,13552
100,7024,-5344,13632
100,7056,-5360,13568
101,7072,-5344,13632
100,7120,-5296,13648
100,7136,-5328,13584
101,6976,-5184,13536
100,7008,-5296,13568
100,6944,-5264,13536
101,7056,-5248,13488
100,6992,-5264,13520
100,7088,-5248,13568
101,7184,-5200,13632
100,7200,-5216,13552
98,7136,-5152,13552
101,7168,-5216,13600
100,7200,-5168,13552
100,7136,-5168,13568
99,7088,-5120,13520
100,7136,-5184,13552
100,7152,-5136,13568
101,7136,-5072,13632
100,7200,-5104,13504
101,7216,-5152,13568
98,7248,-5184,13568
100,7264,-5232,13504
193,7232,-5152,13552
98,7216,-5184,13552
100,7344,-5280,13488
101,7232,-5104,13616
100,7232,-5136,13696
98,7216,-5168,13728
101,7216,-5104,13536
100,6304,-4480,14176
100,6432,-4816,14304
99,6512,-4944,14112
100,6368,-4592,13968
100,6224,-4528,14208
101,6176,-4608,14240
98,6160,-4624,14160
100,6112,-4656,14352
101,6112,-4704,14288
100,6048,-4736,14240
98,6112,-4704,14256
101,6064,-4704,14208
98,6016,-4656,14208
100,5984,-4608,14448
99,6608,-5408,14048
100,5808,-4416,13920
100,6416,-4672,13888
99,6400,-4672,13984
100,6560,-4624,13872
100,6720,-4672,13904
99,6752,-4768,13904
100,6704,-4752,13920
98,6720,-4720,13936
187,6752,-4688,13968
100,6704,-4688,13968
101,6768,-4672,13952
100,6768,-4688,13904
100,6800,-4720,13856
99,6800,-4752,13952
100,6784,-4784,14000
100,6848,-4752,13952
101,6832,-4704,14032
100,6816,-4752,14016
100,6736,-4784,13904
101,6752,-4784,13920
100,6800,-4768,13888
98,6880,-4768,13936
101,6848,-4768,14000
100,6800,-4720,13984
100,6816,-4688,13920
101,6784,-4672,13808
100,6832,-4688,13888
100,6816,-4752,13968
101,6736,-4736,13936
98,6768,-4688,13760
100,6784,-4768,13920
101,6752,-4752,13984
100,6704,-4800,13920
98,6800,-4768,13856
101,6800,-4736,13904
100,6816,-4816,13888
100,6880,-4848,13888
99,6832,-4848,13840
186,6848,-4864,13872
100,6864,-4864,13856
101,6864,-4944,13888
100,6848,-4928,13968
101,6896,-4912,13936
100,6848,-4896,13936
