-- ID: 00C4DBBC FW: 1.7.9.4 -- 3731963
9210,960,-5888,15952
100,960,-6048,15568
100,1008,-5968,15728
101,1536,-5712,15344
100,1840,-5152,14592
101,2400,-4992,14768
100,2336,-4928,15296
100,1984,-4480,14976
101,2560,-4432,15312
100,3264,-4528,15488
100,3520,-4352,15072
101,3952,-3968,14160
100,4368,-4464,14976
100,3472,-3968,14528
101,3088,-4352,14912
100,1968,-4752,15440
100,1776,-4880,15328
101,1264,-4560,16256
100,1168,-4496,15936
100,1584,-4816,15952
101,2176,-4400,15888
100,3072,-3984,15200
101,4240,-3504,14800
98,4992,-3408,14400
100,5680,-3568,14320
101,6112,-3536,14400
100,6800,-3312,14320
100,7168,-3104,14208
101,7872,-2784,13712
100,8112,-2432,13584
184,9376,-2160,12656
101,9632,-2288,12544
100,9680,-2352,12464
100,9888,-2528,12432
99,10096,-2384,12192
100,9984,-2352,12096
100,9984,-2208,12400
101,9744,-2224,12672
98,9504,-2080,12800
100,9360,-2016,13024
101,9328,-2080,12960
100,9280,-2128,13024
98,9472,-2320,12880
101,9488,-2112,12720
100,9472,-1936,12752
100,9376,-1936,13040
99,9424,-2048,13072
100,9632,-1920,12864
100,9216,-1424,12560
101,9104,-1872,13088
98,8992,-2048,13264
100,8704,-3152,13152
101,8352,-2208,13472
100,7936,-2160,14512
98,8000,-2160,15264
101,7584,-1904,15104
100,9696,-944,13200
100,10976,-896,11600
99,10992,-464,10288
100,10688,-1312,10656
184,10096,-3008,12736
99,9616,-2848,12208
100,8816,-3200,12832
100,9072,-3616,14144
99,9008,-2912,13472
100,9568,-2224,12944
98,10032,-1264,12128
101,10800,-1536,11968
100,11328,-1440,11056
100,12560,-1392,9616
99,13760,-1600,8080
100,14144,-1568,7664
100,13824,-2320,7968
101,12160,-1888,8144
100,11984,-2912,9376
101,10240,-3760,10864
98,9184,-4576,12368
100,8176,-5056,13808
101,7200,-5472,14304
100,6752,-5520,13968
98,6480,-5248,13872
101,6368,-6080,15376
100,7296,-6016,14048
100,8096,-4848,12064
99,8400,-5296,12384
100,7840,-5344,13392
100,5824,-5008,14880
101,4672,-3936,15824
100,5520,-3344,15808
100,6464,-2848,14304
187,7424,-2416,13264
98,7936,-3120,13824
100,8048,-3248,13600
101,8304,-2992,12720
100,9616,-2672,13120
98,8384,-2784,12864
101,6800,-3968,13232
100,7952,-5328,13504
100,6304,-5408,13232
99,5648,-5536,12912
100,4608,-5568,15072
100,2336,-5472,15360
101,3632,-4528,15808
98,2320,-5440,15712
100,-448,-2704,15952
101,-112,592,10416
100,-11328,-11888,17632
98,-12352,-4128,7328
101,-7888,-4864,11152
100,-4304,-4624,15104
100,-3280,-4096,15888
99,-3200,-3472,15680
100,-2736,-3584,15056
98,-2432,-3520,14896
101,-2080,-3472,15024
98,-1904,-3520,15360
100,-1904,-3504,15664
99,-1968,-3472,15696
100,-1840,-3648,14672
100,-1888,-3488,15072
191,-1904,-3072,15200
100,-2048,-3200,15424
99,-2064,-3264,15568
100,-2032,-3312,15456
100,-2064,-3296,15360
101,-2144,-3184,15840
98,-2176,-3104,15648
100,-2080,-3120,15360
101,-2208,-3136,15568
100,-2208,-3008,15696
98,-2224,-2992,15712
101,-2144,-2976,15712
100,-2256,-2976,15712
100,-2192,-2912,15664
99,-2208,-3040,15600
100,-2256,-3072,15632
100,-2304,-2944,15664
101,-2448,-2800,16320
98,-2528,-2624,16128
100,-2176,-1968,16000
101,-2592,-1808,16288
100,-2176,-1568,15696
98,-2288,-1904,16080
101,-2592,-688,16032
100,-2688,-288,16096
100,-2672,-32,15664
99,-2624,32,15600
100,-2848,208,14880
100,-2144,-624,15184
99,-1376,-352,16624
186,-2032,-912,16336
100,-2432,-1440,16288
99,-2416,-1408,16160
100,-2400,-1552,16192
100,-2512,-1712,15584
99,-4048,-3440,14448
100,-3168,-2448,15216
98,-2896,-1968,15488
101,-2640,-1712,15728
100,-2496,-1504,15888
101,-2416,-1456,15920
98,-2400,-1424,16000
100,-2272,-1312,15968
101,-2304,-1296,15872
100,-2320,-1296,15904
98,-2288,-1360,15936
101,-2176,-1360,15936
100,-2240,-1408,15984
100,-2144,-1440,15920
99,-2128,-1440,15904
100,-2144,-1408,15936
100,-2032,-1392,15920
101,-2128,-1392,15952
98,-2016,-1328,15936
100,-2000,-1344,15952
101,-1888,-1296,16032
100,-2016,-1344,15952
98,-2112,-1408,15968
101,-2224,-1440,15984
100,-2128,-1392,15952
186,-2224,-1392,16096
101,-2256,-1456,16016
100,-2272,-1392,15968
100,-2224,-1408,15984
101,-2304,-1440,15968
100,-2272,-1408,15920
100,-2256,-1424,15904
101,-2192,-1424,15904
100,-2192,-1424,15888
100,-2192,-1424,15872
99,-2240,-1408,15872
100,-2240,-1376,15904
100,-2256,-1440,15968
99,-2224,-1488,15984
100,-2288,-1472,16032
101,-2528,-1248,15968
100,-2288,-1296,15904
100,-2256,-992,15872
101,-2288,-1168,15920
100,-2416,-1072,15968
100,-2336,-1104,15920
101,-2208,-1040,16000
100,-2256,-1024,16000
100,-2352,-1040,15920
101,-2400,-656,15840
100,-2400,-976,16032
100,-2336,-752,16032
99,-2272,-576,16016
100,-2496,-288,16096
100,-2448,-544,16000
193,-2384,-736,16016
100,-2432,-768,16032
101,-2400,-752,16048
100,-2416,-912,15984
100,-2544,-768,15952
101,-2688,-1248,15184
100,-2592,-1120,15568
100,-2528,-928,15776
101,-2528,-976,15856
100,-2560,-912,15984
100,-2560,-864,15984
101,-2528,-992,15984
100,-2512,-1008,15984
100,-2528,-960,15968
99,-2560,-928,15920
100,-2608,-944,15936
100,-2560,-960,15920
101,-2512,-928,16016
100,-2560,-992,16016
101,-2512,-960,15984
100,-2560,-960,16000
100,-2592,-976,15952
101,-2576,-976,15984
100,-2544,-992,15968
100,-2528,-1040,15968
101,-2512,-1072,15920
100,-2464,-1072,15920
100,-2512,-1072,15920
99,-2480,-1008,15952
100,-2400,-1008,15936
186,-2416,-992,15936
101,-2480,-992,15952
100,-2512,-1008,15968
100,-2512,-960,15936
101,-2816,-880,15024
100,-2688,-944,15488
100,-2592,-896,15744
101,-2528,-976,15872
100,-2528,-1008,15840
101,-2528,-1008,15872
100,-2480,-992,15872
100,-2464,-1072,15888
101,-2480,-1072,15904
100,-2448,-1040,15952
100,-2464,-1040,15936
101,-2496,-1024,15888
100,-2512,-1040,15920
100,-2528,-1104,15952
99,-2496,-1088,16000
100,-2464,-1072,15984
100,-2480,-1040,15872
101,-2432,-1024,15952
100,-2464,-1040,15936
100,-2512,-1088,15936
101,-2480,-1072,15888
100,-2368,-1024,15888
100,-2320,-1024,15552
101,-2304,-1088,15728
100,-2384,-1120,15856
101,-2384,-1056,15936
186,-2448,-1184,16096
100,-2416,-1264,16048
101,-2352,-1328,16016
98,-2464,-1408,16048
100,-2416,-1328,15952
101,-2416,-1392,15888
100,-2432,-1344,15952
98,-2432,-1456,16064
101,-2400,-1408,15984
100,-2448,-1520,15984
100,-2352,-1520,16064
99,-2384,-1280,16064
100,-2208,-1424,16032
100,-2160,-1680,15632
101,-2240,-1600,15792
98,-2288,-1696,15968
100,-2336,-1712,15840
101,-2288,-1728,15840
100,-2272,-1824,15856
98,-2240,-1712,15888
101,-2288,-1760,15872
100,-2352,-1776,15920
100,-2416,-1840,15904
99,-2400,-1888,15856
100,-2448,-1872,15872
100,-2384,-1808,15872
101,-2480,-1856,15888
98,-2496,-1824,15952
100,-2528,-1856,15952
101,-2528,-1856,15920
192,-2480,-1856,15856
101,-2512,-1840,15856
100,-2528,-1808,15808
100,-2592,-1824,15840
101,-2544,-1776,15808
100,-2544,-1808,15824
100,-2448,-1792,15808
101,-2480,-1888,16000
100,-2464,-1904,15952
100,-2416,-1888,15920
99,-2416,-1920,15936
100,-2416,-1920,15936
100,-2464,-1968,15968
101,-2496,-1904,15936
100,-2496,-1840,15856
